    8   11    4    0   0:nach rechts unten
   32    5    6    0
   31    5    6    0
   30    6    6    0
   29    6    6    0
   28    6    6    0
   27    6    6    0
   26    7    6    0
   25    7    6    1   -darf ich fahren
   24    8    6   13
   23    8    6   13
   22    9    6   13
   21    9    6   13
   20   10    6   13
   19   10    6   13
   18   11    6   13
   17   11    6   13
   16   12    6   13
   15   13    6   13
   14   14    6   13
   13   15    6   13
   12   16    6   13
   11   17    6   13
   10   18    6   13
   10   19    6   13
    9   20    6   13
    0    0    3  255
   21   26    2    0   21:brücke rechts oben
   22   25    2    0
   22   24    2    0
   23   23    2    0
   24   22    2    0
   25   21    2    0
   26   20    2    0
   27   19    2    0
   28   18    2    0
   29   17    2    0
   30   17    2    0
   31   16    2    0
   32   16    2    0
   33   15    2    0
   34   15    2    0
   35   14    2    0
   36   14    2    1   -darf ich fahren
   37   13    2   12
   38   13    2   12
   39   12    2   12
   40   12    2   12
   41   12    2   12
   42   12    2   12
   43   11    2   12
   44   11    2   12
   45   11    2   12
   46   11    2   12
   47   11    2   12
   48   11    2   12
   49   11    2   12
   50   11    2   12
   51   11    2   12
   52   11    2   12
   53   11    2   12
    0    0    2  255
    8   11    4    0   22:brücke recht unten
    9   11    4    0
   10   11    4    0
   11   11    4    0
   12   11    4    0
   13   11    4    0
   14   11    4    0
   15   11    4    0
   16   11    4    0
   17   11    4    0
   18   11    4    0
   19   12    4    0
   20   12    4    0
   21   12    4    0
   22   12    4    0
   23   13    4    0
   24   13    4    1   -darf ich fahren
   25   14    4   10
   26   14    4   10
   27   15    4   10
   28   15    4   10
   29   16    4   10
   30   16    4   10
   31   17    4   10
   32   17    4   10
   33   18    4   10
   34   19    4   10
   35   20    4   10
   36   21    4   10
   37   22    4   10
   38   23    4   10
   39   24    4   10
   39   25    4   10
   40   26    4   10
    0    0    0  255
   52   20    0    0   23:brücke links oben
   51   19    0    0
   51   18    0    0
   50   17    0    0
   49   16    0    0
   48   15    0    0
   47   14    0    0
   46   13    0    0
   45   12    0    0
   44   11    0    0
   43   11    0    0
   42   10    0    0
   41   10    0    0
   40    9    0    0
   39    9    0    0
   38    8    0    0
   37    8    0    0
   36    7    0    1   -darf ich fahren
   35    7    0   11
   34    6    0   11
   33    6    0   11
   32    6    0   11
   31    6    0   11
   30    5    0   11
   29    5    0   11
   28    5    0   11
   27    5    0   11
   26    5    0   11
   25    5    0   11
   24    5    0   11
   23    5    0   11
   22    5    0   11
   21    5    0   11
   20    5    0   11
    0    0    1  255
   24   19    4    0   - 24 drehen von 0 nach 1
   25   20    4    0
   26   20    4    0
   27   21    4    0
   28   21    3    0
   29   20    3    0
   30   20    2    0
   31   19    2    0
   32   18    2    0
   33   17    2    0
   34   16    2    0
   35   15    2    0
   36   14    2    0
   36   13    1    0
    0    0    4  255
   35   13    0    0   -25 drehen von 1 nach 0
   34   13    7    0
   33   14    6    0
   32   14    6    0
   31   15    6    0
   30   15    6    0
   29   16    6    0
   29   16    6    0
   28   16    6    0
   27   17    6    0
   26   17    6    0
   25   18    6    0
   24   18    5    0
   24   19    4    0
    0    0    5  255
   37   19    2    0   -26 drehen von 2 nach 3
   36   19    1    0
   35   18    0    0
   34   18    0    0
   33   18    0    0
   32   17    0    0
   31   17    0    0
   30   17    0    0
   29   16    0    0
   28   16    0    0
   27   15    0    0
   26   15    0    0
   25   14    7    0
   25   13    6    0
    0    0    6  255
   25   13    6    0   -27 drehen von 3 nach 2
   26   13    5    0
   27   14    4    0
   28   14    4    0
   29   15    4    0
   30   15    4    0
   31   16    4    0
   32   16    4    0
   33   16    4    0
   34   17    4    0
   35   17    4    0
   36   18    4    0
   37   18    3    0
   37   19    2    0
    0    0    7  255
   24   23    4    0    -28 schräg drehen 12 nach 13
   25   23    3    0
   26   22    2    0
   27   22    2    0
   28   21    2    0
   29   20    2    0
   30   20    2    0
   31   19    2    0
   31   18    2    0    *
   31   18    2    0    *
   31   18    2    0    *
   32   18    2    0
   33   17    2    0
   35   15    1    0
   35   16    0    0
    0    0    8  255
   35   16    0    0    -29 schräg drehen 13 nach 12
   34   16    7    0
   33   17    6    0
   32   17    6    0
   31   18    6    0
   30   18    6    0
   29   19    6    0
   28   19    6    0
   28   19    6    0
   28   19    6    0
   27   20    6    0
   26   21    6    0
   25   21    6    0
   24   22    5    0
   24   23    4    0
    0    0    9  255
   38   14    2    0    -30 schräg drehen 14 nach 15
   38   13    1    0
   37   13    0    0
   36   13    0    0
   35   12    0    0
   34   12    0    0
   33   12    0    0   32   11    0    0
   31   11    0    0
   30   11    0    0   29   10    0    0
   28   10    0    0
   27    9    0    0
   26    9    0    0
   25    9    0    0
   24    8    7    0
   25    8    6    0
    0    0   10  255
   25    8    6    0    -31 schräg drehen von 15 nach 14
   26    9    5    0
   27    9    4    0
   28    9    4    0
   29   10    4    0
   30   10    4    0
   31   11    4    0
   32   11    4    0
   33   12    4    0
   34   12    4    0
   35   12    4    0
   36   13    4    0
   37   13    4    0
   38   13    3    0
   38   14    2    0
    0    0   11  255
   23   14    4    0    -32 schräg drehen 16 nach 17
   24   14    3    0
   25   13    2    0
   26   13    2    0
   27   13    2    0
   28   12    2    0
   29   12    2    0
   30   12    2    0
   31   11    2    0
   32   11    2    0
   33   11    2    0
   34   10    2    0
   35   10    2    0
   36    9    1    0
   36    9    0    0
    0    0   12  255
   36    9    0    0    -33 schräg drehen 17 nach 16
   35    9    7    0
   34   10    6    0
   33   10    6    0
   32   10    6    0
   31   11    6    0
   30   11    6    0
   29   11    6    0
   28   12    6    0
   27   12    6    0
   26   12    6    0
   25   13    6    0
   24   13    6    0
   23   13    5    0
   23   14    4    0
    0    0   13  255
   25   17    6    0    -34 schräg drehen von 18 nach 19
   25   18    5    0
   26   18    4    0
   27   19    4    0
   28   19    4    0
   29   20    4    0
   30   20    4    0
   30   20    4    0
   31   21    4    0
   32   21    4    0
   33   22    4    0
   34   22    4    0
   35   23    4    0
   36   23    3    0
   37   23    2    0
    0    0   14  255
   37   23    2    0    -35 schräg drehen von 19 nach 18
   37   23    1    0
   36   22    0    0
   35   22    0    0
   34   21    0    0
   33   21    0    0
   32   20    0    0
   32   20    0    0
   31   20    0    0
   30   19    0    0
   29   19    0    0
   28   18    0    0
   27   18    0    0
   26   17    7    0
   25   17    6    0
    0    0   15  255
   25    7    6    0    -36 brücke drehen 20 nach 21
   25    8    5    0
   26    9    4    0
   27   10    4    0
   28   10    4    0
   29   11    4    0
   30   11    4    0
   30   11    4    0
   31   12    4    0
   32   12    4    0
   33   13    4    0
   34   13    4    0
   35   14    3    0
   36   14    2    0
    0    0   16  255
   36   14    2    0    -37 brücke drehen 21 nach 20
   36   13    1    0
   35   12    0    0
   34   11    0    0
   33   11    0    0
   32   10    0    0
   31   10    0    0
   31   10    0    0
   30    9    0    0
   29    9    0    0
   28    8    0    0
   27    8    0    0
   26    7    7    0
   25    7    6    0
    0    0   17  255
   24   13    4    0    -38 brücke drehen 22 nach 23
   25   13    3    0
   26   12    2    0
   27   12    2    0
   28   12    2    0
   29   11    2    0
   30   11    2    0
   31   11    2    0
   32   10    2    0
   33   10    2    0
   34    9    2    0
   35    9    2    0
   36    8    1    0
   36    7    0    0
    0    0   18  255
   36    7    0    0    -39 brücke drehen 23 nach 22
   35    7    7    0
   34    8    6    0
   33    8    6    0
   32    9    6    0
   31    9    6    0
   30   10    6    0
   29   10    6    0
   28   11    6    0
   27   11    6    0
   26   12    6    0
   25   12    6    0
   24   13    5    0
   24   13    4    0
    0    0   19  255

  xpos ypos  anim was

