   41   62  496  128  558  128    0    0    0    0    7
   32   62  496  169  558  169    0    0    0    0    7
   23   62  496  201  558  201    0    0    0    0    7
   32   62  496  224  558  224    0    0    0    0    7
   50   62  496  256  558  256    0    0    0    0    7
   32   62  496  306  558  306    0    0    0    0    7
   14   62  496  338  558  338    0    0    0    0    7
   32   62  496  352  558  352    0    0    0    0    7
   41   62  496  384  558  384    0    0    0    0    7
   32   62  496  425  558  425    0    0    0    0    7
   23   62  496  457  558  457    0    0    0    0    7
   32   62  496  480  558  480    0    0    0    0    7
   32   62  496  512  558  512    0    0    0    0    7
   32   62  496  544  558  544    0    0    0    0    7
   32   62  496  576  558  576    0    0    0    0    7        {drahtgitterende}   {95}
   32   62  434    0  186  192    0    0    0    0   11        {piranhapool}
   32   62  434   32  186  192    0    0    0    0   11        {piranhapool}
   32   62  434   64  186  192    0    0    0    0   11        {piranhapool}
   32   62  434   96  186  192    0    0    0    0   11        {piranhapool}
   32   62  434  128  186  192    0    0    0    0   11       {piranhapool}
   32   62  434  160  186  192    0    0    0    0   11        {piranhapool}
   32   62  496    0  186  192    0    0    0    0   11        {piranhapool}
   32   62  496   32  186  192    0    0    0    0   11        {piranhapool}
   32   62  496   64  186  192    0    0    0    0   11        {piranhapool}
   32   62  496   96  186  192    0    0    0    0   11        {piranhapool}
   32   62  496  128  186  192    0    0    0    0   11        {piranhapool}
   32   62  496  160  186  192    0    0    0    0   11        {piranhapool}   {107}{flugzeug+schatten}
   21   39   77  140   77  161    0    0    0    0    5        {linksoben}     {flugzeug1}
   27   38   39  140   39  167    0    0    0    0    5        {oben}
   21   39    0  140    0  161    0    0    0    0    5        {rechtsoben}
   16   43  263  140  263  156    0    0    0    0    5        {rechts}
   24   33  230  140  230  164    0    0    0    0    5        {rechtsunten}
   26   38  192  140  192  166    0    0    0    0    5        {unten}
   24   33  159  140  159  164    0    0    0    0    5        {linksunten}
   16   43  116  140  116  156    0    0    0    0    5        {links}
   15   23  298    0  298   21    0    0    0    0    5        {flugzeug2}
   21   29  321    0  321   21    0    0    0    0    5        {flugzeug2}
   15   23  350    0  350   21    0    0    0    0    5        {flugzeug2}
   20   26  373    0  373   21    0    0    0    0    5        {flugzeug2}
   15   24  399    0  399   21    0    0    0    0    5        {flugzeug2}
   21   29  423    0  423   21    0    0    0    0    5        {flugzeug2}
   15   24  452    0  452   21    0    0    0    0    5        {flugzeug2}
   20   26  476    0  476   21    0    0    0    0    5        {flugzeug2}
   17   34  216  248  216  273    0    0    0    0    5        {flugzeug3}
   25   33  250  248  250  273    0    0    0    0    5        {flugzeug3}
   17   34  283  248  283  273    0    0    0    0    5        {flugzeug3}
   15   38  317  248  317  273    0    0    0    0    5        {flugzeug3}
   21   31  355  248  355  273    0    0    0    0    5        {flugzeug3}
   25   33  386  248  386  273    0    0    0    0    5        {flugzeug3}
   21   31  419  248  419  273    0    0    0    0    5        {flugzeug3}
   15   38  450  248  450  273    0    0    0    0    5        {flugzeug3}
   21   39   77  182   77  203    0    0    0    0    5        {linksoben}     {Schatten1}
   27   38   39  194   39  221    0    0    0    0    5        {oben}
   21   39    0  182    0  203    0    0    0    0    5        {rechtsoben}
   16   43  263  172  263  188    0    0    0    0    5        {rechts}
   24   33  230  188  230  212    0    0    0    0    5        {rechtsunten}
   26   38  192  192  192  218    0    0    0    0    5        {unten}
   24   33  159  188  159  212    0    0    0    0    5        {linksunten}
   16   43  116  172  116  188    0    0    0    0    5     {links}
   15   23  298   42  298   63    0    0    0    0    5        {flugzeug2}   {Schatten}
   21   29  321   42  321   63    0    0    0    0    5        {flugzeug2}
   15   23  350   42  350   63    0    0    0    0    5        {flugzeug2}
   20   26  373   42  373   63    0    0    0    0    5        {flugzeug2}
   15   24  399   42  399   63    0    0    0    0    5        {flugzeug2}
   21   29  423   42  423   63    0    0    0    0    5        {flugzeug2}
   15   24  452   42  452   63    0    0    0    0    5        {flugzeug2}
   20   26  476   42  476   63    0    0    0    0    5        {flugzeug2}
   17   34  216  298  216  323    0    0    0    0    5        {flugzeug3}   {Schatten}
   25   33  250  298  250  323    0    0    0    0    5        {flugzeug3}
   17   34  283  298  283  323    0    0    0    0    5        {flugzeug3}
   15   38  317  298  317  323    0    0    0    0    5        {flugzeug3}
   21   31  355  298  355  323    0    0    0    0    5        {flugzeug3}
   25   33  386  298  386  323    0    0    0    0    5        {flugzeug3}
   21   31  419  298  419  323    0    0    0    0    5        {flugzeug3}
   15   38  450  298  450  323    0    0    0    0    5        {flugzeug3}
   13   19    0  248    0  274    0    0    0    0    5            {123}auto1
   15   11   19  248   19  278    0    0    0    0    5            {124}auto1
   13   19   30  248   30  274    0    0    0    0    5            {125}auto1
   13   21   49  248   49  274    0    0    0    0    5            {126}auto1
   14   19   70  248   70  276    0    0    0    0    5            {127}auto1
   15   11   89  248   89  278    0    0    0    0    5            {128}auto1
   13   19  100  248  100  274    0    0    0    0    5            {129}auto1
   11   21  119  248  119  270    0    0    0    0    5            {130}auto1
   13   19    0  261    0  274    0    0    0    0    5            {131}auto2
   15   11   19  263   19  278    0    0    0    0    5            {132}auto2
   13   19   30  261   30  274    0    0    0    0    5            {133}auto2
   13   21   49  261   49  274    0    0    0    0    5            {134}auto2
   14   19   70  262   70  276    0    0    0    0    5            {135}auto2
   15   11   89  263   89  278    0    0    0    0    5            {136}auto2
   13   19  100  261  100  274    0    0    0    0    5            {137}auto2
   11   21  119  259  119  270    0    0    0    0    5            {138}auto2
   17   29    0  293    0  327    0    0    0    0    5            {139}Limusine1
   19   16   29  293   29  331    0    0    0    0    5            {140}Limusine1
   18   29   45  293   45  329    0    0    0    0    5            {141}Limusine1
   14   29   74  293   74  321    0    0    0    0    5            {142}Limusine1
   17   29  103  293  103  327    0    0    0    0    5            {143}Limusine1
   19   16  132  293  132  331    0    0    0    0    5            {144}Limusine1
   17   29  148  293  148  327    0    0    0    0    5            {145}Limusine1
   14   29  177  293  177  321    0    0    0    0    5            {146}Limusine1
   17   29    0  310    0  327    0    0    0    0    5            {147}Limusine2
   19   16   29  312   29  331    0    0    0    0    5            {148}Limusine2
   18   29   45  311   45  329    0    0    0    0    5            {149}Limusine2
   14   29   74  307   74  321    0    0    0    0    5            {150}Limusine2
   17   29  103  310  103  327    0    0    0    0    5            {151}Limusine2
   19   16  132  312  132  331    0    0    0    0    5            {152}Limusine2
   17   29  148  310  148  327    0    0    0    0    5            {153}Limusine2
   14   29  177  307  177  321    0    0    0    0    5            {154}Limusine2
   11    8  140  248  140  270    0    0    0    0    5            {155}Fahrrad1
   12    5  148  248  148  272    0    0    0    0    5            {156}Fahrrad1
   11    8  153  248  153  270    0    0    0    0    5            {157}Fahrrad1
   11   16  161  248  161  270    0    0    0    0    5            {158}Fahrrad1
   11    9  177  248  177  270    0    0    0    0    5            {159}Fahrrad1
   12    5  186  248  186  272    0    0    0    0    5            {160}Fahrrad1
   11    9  191  248  191  270    0    0    0    0    5            {161}Fahrrad1
   11   16  200  248  200  270    0    0    0    0    5            {162}Fahrrad1
   11    8  140  259  140  270    0    0    0    0    5            {163}Fahrrad2
   12    5  148  260  148  272    0    0    0    0    5            {164}Fahrrad2
   11    8  153  259  153  270    0    0    0    0    5            {165}Fahrrad2
   11   16  161  259  161  270    0    0    0    0    5            {166}Fahrrad2
   11    9  177  259  177  270    0    0    0    0    5            {167}Fahrrad2
   12    5  186  260  186  272    0    0    0    0    5            {168}Fahrrad2
   11    9  191  259  191  270    0    0    0    0    5            {169}Fahrrad2
   11   16  200  259  200  270    0    0    0    0    5            {170}Fahrrad2
   11    8  140  248  140  270    0    0    0    0    5            {155}Bus1
   12    5  148  248  148  272    0    0    0    0    5            {156}Fahrrad1
   11    8  153  248  153  270    0    0    0    0    5            {157}Fahrrad1
   11   16  161  248  161  270    0    0    0    0    5            {158}Fahrrad1
   11    9  177  248  177  270    0    0    0    0    5            {159}Fahrrad1
   12    5  186  248  186  272    0    0    0    0    5            {160}Fahrrad1
   11    9  191  248  191  270    0    0    0    0    5            {161}Fahrrad1
   11   16  200  248  200  270    0    0    0    0    5            {162}Fahrrad1
   11    8  140  259  140  270    0    0    0    0    5            {163}Fahrrad2
   12    5  148  260  148  272    0    0    0    0    5            {164}Fahrrad2
   11    8  153  259  153  270    0    0    0    0    5            {165}Fahrrad2
   11   16  161  259  161  270    0    0    0    0    5            {166}Fahrrad2
   11    9  177  259  177  270    0    0    0    0    5            {167}Fahrrad2
   12    5  186  260  186  272    0    0    0    0    5            {168}Fahrrad2
   11    9  191  259  191  270    0    0    0    0    5            {169}Fahrrad2
   11   16  200  259  200  270    0    0    0    0    5            {170}Bus2
   32   32    0  350    0  382    0    0    0    0    5            {187}explo1
   32   32   32  350   32  382    0    0    0    0    5            {188}explo1
   32   32   64  350   64  382    0    0    0    0    5            {189}explo1
   32   32   96  350   96  382    0    0    0    0    5            {190}explo1
   32   32  128  350  128  382    0    0    0    0    5            {191}explo1
   32   32  160  350  160  382    0    0    0    0    5            {192}explo1
   32   32  192  350  192  382    0    0    0    0    5            {193}explo1
   32   32  224  350  224  382    0    0    0    0    5            {194}explo1
   26   39    0    0    0   26    0    0    0    0    3            {195}Kraftwerk
   26   39   39    0   39   26    0    0    0    0    3            {196}Kraftwerk
   26   39   78    0   78   26    0    0    0    0    3            {197}Kraftwerk
   26   39  117    0  117   26    0    0    0    0    3            {198}Kraftwerk
   26   39  156    0  156   26    0    0    0    0    3            {199}Kraftwerk
   26   39  195    0  195   26    0    0    0    0    3            {200}Kraftwerk
   26   39  234    0  234   26    0    0    0    0    3            {201}Kraftwerk
   28   40    0   52    0   80    0    0    0    0    3            {202}Kraftwerk
   28   40   40   52   40   80    0    0    0    0    3            {203}Kraftwerk
   28   40   80   52   80   80    0    0    0    0    3            {204}Kraftwerk
   28   40  120   52  120   80    0    0    0    0    3            {205}Kraftwerk
   28   40  160   52  160   80    0    0    0    0    3            {206}Kraftwerk
   36   64    0  108  200   52    0    0    0    0    3            {207}Klärwerk
   36   64   64  108  200   52    0    0    0    0    3            {208}Klärwerk
   36   64  128  108  200   52    0    0    0    0    3            {209}Klärwerk
   36   64  192  108  200   52    0    0    0    0    3            {210}Klärwerk
   36   64  256  108  200   52    0    0    0    0    3            {211}Klärwerk
   36   64    0  144  200   52    0    0    0    0    3            {212}Klärwerk
   36   64   64  144  200   52    0    0    0    0    3            {213}Klärwerk
   36   64  128  144  200   52    0    0    0    0    3            {214}Klärwerk
   36   64  192  144  200   52    0    0    0    0    3            {215}Klärwerk
   36   64  256  144  200   52    0    0    0    0    3            {216}Klärwerk
   36   64    0  180  200   52    0    0    0    0    3            {217}Klärwerk
   36   64   64  180  200   52    0    0    0    0    3            {218}Klärwerk
   36   64  128  180  200   52    0    0    0    0    3            {219}Klärwerk
   36   64  192  180  200   52    0    0    0    0    3            {220}Klärwerk
   36   64  256  180  200   52    0    0    0    0    3            {221}Klärwerk
   36   64    0  216  200   52    0    0    0    0    3            {222}Klärwerk
   36   64   64  216  200   52    0    0    0    0    3            {223}Klärwerk
   36   64  128  216  200   52    0    0    0    0    3            {224}Klärwerk
   36   64  192  216  200   52    0    0    0    0    3            {225}Klärwerk
   36   64  256  216  200   52    0    0    0    0    3            {226}Klärwerk
   12   32    0  252  256  252    0    0    0    0    3            {227}Elefant
   12   32   32  252  256  252    0    0    0    0    3            {228}Elefant
   12   32   64  252  256  252    0    0    0    0    3            {229}Elefant
   12   32   96  252  256  252    0    0    0    0    3            {230}Elefant
   12   32  128  252  256  252    0    0    0    0    3            {231}Elefant
   12   32  160  252  256  252    0    0    0    0    3            {232}Elefant
   12   32  192  252  256  252    0    0    0    0    3            {233}Elefant
   12   32  224  252  256  252    0    0    0    0    3            {234}Elefant
   20   24  200   88  392   88    0    0    0    0    3            {235}Löwe
   20   24  224   88  392   88    0    0    0    0    3            {236}Löwe
   20   24  248   88  392   88    0    0    0    0    3            {237}Löwe
   20   24  272   88  392   88    0    0    0    0    3            {238}Löwe
   20   24  296   88  392   88    0    0    0    0    3            {239}Löwe
   20   24  320   88  392   88    0    0    0    0    3            {240}Löwe
   20   24  344   88  392   88    0    0    0    0    3            {241}Löwe
   20   24  368   88  392   88    0    0    0    0    3            {242}Löwe
   24   20  273    0  433    0    0    0    0    0    3            {243}Giraffe
   24   20  293    0  433    0    0    0    0    0    3            {244}Giraffe
   24   20  313    0  433    0    0    0    0    0    3            {245}Giraffe
   24   20  333    0  433    0    0    0    0    0    3            {246}Giraffe
   24   20  353    0  433    0    0    0    0    0    3            {247}Giraffe
   24   20  373    0  433    0    0    0    0    0    3            {248}Giraffe
   24   20  393    0  433    0    0    0    0    0    3            {249}Giraffe
   24   20  413    0  433    0    0    0    0    0    3            {250}Giraffe
   14   12  273   24  321   24    0    0    0    0    3            {251}Nessie
   14   12  285   24  321   24    0    0    0    0    3            {252}Nessie
   14   12  297   24  321   24    0    0    0    0    3            {253}Nessie
   14   12  309   24  321   24    0    0    0    0    3            {254}Nessie
   14   12  273   38  321   24    0    0    0    0    3            {255}Nessie
   14   12  285   38  321   24    0    0    0    0    3            {256}Nessie
   14   12  297   38  321   24    0    0    0    0    3            {257}Nessie
   14   12  309   38  321   24    0    0    0    0    3            {258}Nessie
   20   21  256  348  256  370    0    0    0    0    5            {   }Surfer1
   22   15  277  348  277  370    0    0    0    0    5            {   }Surfer1
   20   14  292  348  292  370    0    0    0    0    5            {   }Surfer1
   19   20  306  348  306  370    0    0    0    0    5            {   }Surfer1
   18   17  326  348  326  370    0    0    0    0    5            {   }Surfer1
   19   15  343  348  343  370    0    0    0    0    5            {   }Surfer1
   19   17  358  348  358  370    0    0    0    0    5            {   }Surfer1
   18   22  375  348  375  370    0    0    0    0    5            {   }Surfer1
   20   21  256  392  256  370    0    0    0    0    5            {   }Surfer2
   22   15  277  392  277  370    0    0    0    0    5            {   }Surfer2
   20   14  292  392  292  370    0    0    0    0    5            {   }Surfer2
   19   20  306  392  306  370    0    0    0    0    5            {   }Surfer2
   18   17  326  392  326  370    0    0    0    0    5            {   }Surfer2
   19   15  343  392  343  370    0    0    0    0    5            {   }Surfer2
   19   17  358  392  358  370    0    0    0    0    5            {   }Surfer2
   18   22  375  392  375  370    0    0    0    0    5            {   }Surfer2
   24   41    0  414    0  450    0    0    0    0    5            {   }Schiff1
   36   21   41  414   41  450    0    0    0    0    5            {   }Schiff1
   24   37   62  414   62  450    0    0    0    0    5            {   }Schiff1
   20   39   99  414   99  450    0    0    0    0    5            {   }Schiff1
   23   38  138  414  138  450    0    0    0    0    5            {   }Schiff1
   33   19  176  414  176  450    0    0    0    0    5            {   }Schiff1
   23   39  195  414  195  450    0    0    0    0    5            {   }Schiff1
   21   42  234  414  234  450    0    0    0    0    5            {   }Schiff1
   37   55    0  486    0  533    0    0    0    0    5            {   }Schiff2
   47   22   55  486   55  533    0    0    0    0    5            {   }Schiff2
   36   53   77  486   77  533    0    0    0    0    5            {   }Schiff2
   26   60  130  486  130  533    0    0    0    0    5            {   }Schiff2
   33   52  190  486  190  533    0    0    0    0    5            {   }Schiff2
   44   22  242  486  242  533    0    0    0    0    5            {   }Schiff2
   32   53  264  486  264  533    0    0    0    0    5            {   }Schiff2
   27   62  317  486  317  533    0    0    0    0    5            {   }Schiff2
   45   68  202   90  270   90    0    0    0    0    5            {   }Schiff3
   60   40    0    0    0   60    0    0    0    0    5            {   }Schiff3
   43   66  338   84  404   84    0    0    0    0    5            {   }Schiff3
   35   88  338  127  426  127    0    0    0    0    5            {   }Schiff3
   47   73  338  162  411  162    0    0    0    0    5            {   }Schiff3
   61   39  397  348  436  348    0    0    0    0    5            {   }Schiff3
   49   75  276  414  351  414    0    0    0    0    5            {   }Schiff3
   35   85  338  209  423  209    0    0    0    0    5            {   }Schiff3
   32   32    0  580    0  382    0    0    0    0    5            {187}explo2
   32   32   32  580   32  382    0    0    0    0    5            {188}explo2
   32   32   64  580   64  382    0    0    0    0    5            {189}explo2
   32   32   96  580   96  382    0    0    0    0    5            {190}explo2
   32   32  128  580  128  382    0    0    0    0    5            {191}explo2
   32   32  160  580  160  382    0    0    0    0    5            {192}explo2
   32   32  192  580  192  382    0    0    0    0    5            {193}explo2
   32   32  224  580  224  382    0    0    0    0    5            {194}explo2
   32   32    0  264   64  328    0    0    0    0    3            {   }Baukran
   32   32   32  264   64  328    0    0    0    0    3            {   }Baukran
   32   32   64  264   64  328    0    0    0    0    3            {   }Baukran
   32   32   96  264   96  328    0    0    0    0    3            {   }Baukran
   32   32  128  264  128  328    0    0    0    0    3            {   }Baukran
   32   32  160  264  160  328    0    0    0    0    3            {   }Baukran
   32   32  192  264  192  328    0    0    0    0    3            {   }Baukran
   32   32  224  264  224  328    0    0    0    0    3            {   }Baukran
   32   32  256  264  256  328    0    0    0    0    3            {   }Baukran
   32   32  288  264  288  328    0    0    0    0    3            {   }Baukran
   32   32    0  296    0  328    0    0    0    0    3            {   }Baukran
   32   32   32  296   32  328    0    0    0    0    3            {   }Baukran
   32   32   64  296   64  328    0    0    0    0    3            {   }Baukran
   32   32   96  296   64  328    0    0    0    0    3            {   }Baukran
   32   32  128  296   64  328    0    0    0    0    3            {   }Baukran
   32   32  160  296   64  328    0    0    0    0    3            {   }Baukran
   32   32  192  296   64  328    0    0    0    0    3            {   }Baukran
   32   32  224  296   64  328    0    0    0    0    3            {   }Baukran
   32   32  256  296   64  328    0    0    0    0    3            {   }Baukran
   32   32  288  296   64  328    0    0    0    0    3            {   }Baukran
   24    8  264   52  304   52    0    0    0    0    3            {   }Haifischbar
   24    8  272   52  304   52    0    0    0    0    3            {   }Haifischbar
   24    8  280   52  304   52    0    0    0    0    3            {   }Haifischbar
   24    8  288   52  304   52    0    0    0    0    3            {   }Haifischbar
   24    8  296   52  304   52    0    0    0    0    3            {   }Haifischbar
   24   36    0  360  288  360    0    0    0    0    3            {   }Spielhalle
   24   36   36  360  288  360    0    0    0    0    3            {   }Spielhalle
   24   36   72  360  288  360    0    0    0    0    3            {   }Spielhalle
   24   36  108  360  288  360    0    0    0    0    3            {   }Spielhalle
   24   36  144  360  288  360    0    0    0    0    3            {   }Spielhalle
   24   36  180  360  288  360    0    0    0    0    3            {   }Spielhalle
   24   36  216  360  288  360    0    0    0    0    3            {   }Spielhalle
   24   36  252  360  288  360    0    0    0    0    3            {   }Spielhalle
   10   12  320  108  321   24    0    0    0    0    3            {   }Juwelier
   10   12  332  108  321   24    0    0    0    0    3            {   }Juwelier
   10   12  344  108  321   24    0    0    0    0    3            {   }Juwelier
   10   12  356  108  321   24    0    0    0    0    3            {   }Juwelier
   10   12  368  108  321   24    0    0    0    0    3            {   }Juwelier
   10   12  380  108  321   24    0    0    0    0    3            {   }Juwelier
   10   12  392  108  321   24    0    0    0    0    3            {   }Juwelier
   10   12  404  108  321   24    0    0    0    0    3            {   }Juwelier
   41   62  868    0  558    0    0    0    0    0    7        {drahtgitter2
   23   62  868   41  558   41    0    0    0    0    7
   23   62  868   64  558   64    0    0    0    0    7
   41   62  868   87  558   87    0    0    0    0    7
   41   62  868  128  558  128    0    0    0    0    7
   32   62  868  169  558  169    0    0    0    0    7
   23   62  868  201  558  201    0    0    0    0    7
   32   62  868  224  558  224    0    0    0    0    7
   50   62  868  256  558  256    0    0    0    0    7
   32   62  868  306  558  306    0    0    0    0    7
   14   62  868  338  558  338    0    0    0    0    7
   32   62  868  352  558  352    0    0    0    0    7
   41   62  868  384  558  384    0    0    0    0    7
   32   62  868  425  558  425    0    0    0    0    7
   23   62  868  457  558  457    0    0    0    0    7
   32   62  868  480  558  480    0    0    0    0    7
   32   62  868  512  558  512    0    0    0    0    7
   32   62  868  544  558  544    0    0    0    0    7
   32   62  868  576  558  576    0    0    0    0    7        {drahtgitterende2   {95}
   22   39  276  463  393  463    0    0    0    0    5        {oel1}
   22   39  315  463  432  463    0    0    0    0    5        {oel1}
   22   39  354  463  471  463    0    0    0    0    5        {oel1}
   19   41  379  486  379  505    0    0    0    0    5        {oel2}
   19   41  420  486  420  505    0    0    0    0    5        {oel2}
   19   41  461  486  461  505    0    0    0    0    5        {oel2}
   20   38  264  565  264  585    0    0    0    0    5        {oel3}
   20   38  302  565  302  585    0    0    0    0    5        {oel3}
   20   38  340  565  340  585    0    0    0    0    5        {oel3}
   19   30  502    0  502   57    0    0    0    0    5        {Hubschrauber1}
   25   29  532    0  532   75    0    0    0    0    5        {Hubschrauber2}
   19   30  514  150  514  207    0    0    0    0    5        {Hubschrauber3}
   18   32  306  135  306  189    0    0    0    0    5        {Hubschrauber4}
   20   30  544  150  546  210    0    0    0    0    5        {Hubschrauber5}
   22   29  488  264  488  330    0    0    0    0    5        {Hubschrauber6}
   20   29  517  264  517  324    0    0    0    0    5        {Hubschrauber7}
   18   32  426  409  458  409    0    0    0    0    5        {Hubschrauber8}
   19   30  502   19  502   76    0    0    0    0    5        {Hubschrauber1}
   25   29  532   25  532  100    0    0    0    0    5        {Hubschrauber2}
   19   30  514  169  514  226    0    0    0    0    5        {Hubschrauber3}
   18   32  306  153  306  207    0    0    0    0    5        {Hubschrauber4}
   20   30  544  170  546  230    0    0    0    0    5        {Hubschrauber5}
   22   29  488  286  488  352    0    0    0    0    5        {Hubschrauber6}
   20   29  517  284  517  344    0    0    0    0    5        {Hubschrauber7}
   18   32  426  427  458  427    0    0    0    0    5        {Hubschrauber8}
   19   30  502   38  502   95    0    0    0    0    5        {Hubschrauber1schatten}
   25   29  532   50  532  125    0    0    0    0    5        {Hubschrauber2}
   19   30  514  188  514  245    0    0    0    0    5        {Hubschrauber3}
   18   32  306  171  306  225    0    0    0    0    5        {Hubschrauber4}
   20   30  544  190  546  250    0    0    0    0    5        {Hubschrauber5}
   22   29  488  308  488  374    0    0    0    0    5        {Hubschrauber6}
   20   29  517  304  517  364    0    0    0    0    5        {Hubschrauber7}
   18   32  426  445  458  445    0    0    0    0    5        {Hubschrauber8}
    8   12  320  118  392   88    0    0    0    0    3        {park1}
    8   12  332  118  392   88    0    0    0    0    3        {park1}
    8   12  344  118  392   88    0    0    0    0    3        {park1}
    8   12  356  118  392   88    0    0    0    0    3        {park1}
    8   12  368  118  392   88    0    0    0    0    3        {park1}
    8   12  380  118  392   88    0    0    0    0    3        {park1}
   15   22    0  384  392   88    0    0    0    0    3        {park2}
   15   22   22  384  392   88    0    0    0    0    3        {park2}
   15   22   44  384  392   88    0    0    0    0    3        {park2}
   15   22   66  384  392   88    0    0    0    0    3        {park2}
   15   22   88  384  392   88    0    0    0    0    3        {park2}
   15   22  110  384  392   88    0    0    0    0    3        {park2}
   15   22  132  384  392   88    0    0    0    0    3        {park2}
   15   22  154  384  392   88    0    0    0    0    3        {park2}
   15   22  176  384  392   88    0    0    0    0    3        {park2}
   13   16  333   24  392   88    0    0    0    0    3        {park3}
   13   16  349   24  392   88    0    0    0    0    3        {park3}
   13   16  365   24  392   88    0    0    0    0    3        {park3}
   13   16  381   24  392   88    0    0    0    0    3        {park3}
   13   16  397   24  392   88    0    0    0    0    3        {park3}
   13   16  413   24  392   88    0    0    0    0    3        {park3}
